id,carat,color,depth,table,x,y,z,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,price
29366,2.05,,60.2,58.0,8.25,8.22,4.96,0,0,0,1,0,0,0,1,0,0,0,0,0,17521
29390,2.03,,62.3,56.0,8.11,8.09,5.05,0,0,1,0,0,0,0,0,1,0,0,0,0,14308
29407,2.01,,66.7,56.0,7.8,7.76,5.19,1,0,0,0,0,0,0,0,1,0,0,0,0,10772
29415,2.1,,60.4,59.0,8.33,8.28,5.02,0,0,0,1,0,0,0,0,1,0,0,0,0,16629
29431,2.02,,61.3,57.0,8.11,8.16,4.99,0,0,1,0,0,0,0,0,1,0,0,0,0,16290
29488,2.16,,62.0,56.0,8.28,8.3,5.14,0,0,1,0,0,0,0,1,0,0,0,0,0,18029
29629,2.01,,61.2,60.0,8.06,8.14,4.96,0,0,0,0,1,0,0,0,0,1,0,0,0,14812
29685,2.09,,61.7,59.0,8.21,8.23,5.07,0,0,0,1,0,0,0,0,1,0,0,0,0,17840
29726,2.03,,60.1,58.0,8.26,8.21,4.95,0,0,0,1,0,0,0,1,0,0,0,0,0,12492
29730,2.14,,57.5,60.0,8.57,8.48,4.9,0,1,0,0,0,0,0,1,0,0,0,0,0,14395
29752,2.0,,58.5,61.0,8.28,8.19,4.82,0,0,0,1,0,0,0,0,0,0,1,0,0,14763
29772,2.03,,64.4,59.0,7.91,7.85,5.07,1,0,0,0,0,1,0,0,0,0,0,0,0,6002
29781,2.04,,62.7,60.0,8.04,8.0,5.03,0,0,0,1,0,0,0,0,1,0,0,0,0,15398
29802,2.01,,67.4,58.0,7.71,7.64,5.17,1,0,0,0,0,1,0,0,0,0,0,0,0,5696
29848,2.3,,62.6,57.0,8.4,8.35,5.25,0,0,1,0,0,0,0,0,1,0,0,0,0,14215
29859,2.32,,59.0,59.0,8.69,8.64,5.11,0,0,0,1,0,0,0,0,1,0,0,0,0,14666
29909,2.15,,61.5,60.0,8.17,8.29,5.06,0,0,1,0,0,0,0,1,0,0,0,0,0,18470
29952,2.06,,59.8,61.0,8.26,8.22,4.93,0,0,0,1,0,0,0,0,1,0,0,0,0,15949
29967,2.02,,59.8,58.0,8.2,8.16,4.89,0,0,0,1,0,0,0,0,1,0,0,0,0,17825
29972,3.0,,63.1,55.0,9.23,9.1,5.77,0,0,0,0,1,1,0,0,0,0,0,0,0,6512
29983,2.0,,57.6,63.0,8.2,8.16,4.73,0,1,0,0,0,0,0,0,1,0,0,0,0,16206
30005,2.0,,65.2,55.0,7.9,7.85,5.13,1,0,0,0,0,0,0,0,1,0,0,0,0,11600
30017,2.06,,62.4,59.0,8.11,8.07,5.05,0,0,0,1,0,0,0,1,0,0,0,0,0,14863
30036,2.05,,61.9,57.0,8.09,8.14,5.02,0,0,1,0,0,0,0,1,0,0,0,0,0,17006
30047,2.28,,62.9,57.0,8.41,8.34,5.27,0,0,1,0,0,0,0,0,1,0,0,0,0,16187
30071,2.21,,62.0,57.0,8.36,8.31,5.18,0,0,1,0,0,0,0,0,1,0,0,0,0,16558
30099,2.0,,62.4,54.0,8.02,8.09,5.03,0,0,1,0,0,0,0,1,0,0,0,0,0,12433
30107,2.04,,59.3,61.0,8.25,8.3,4.91,0,0,0,0,1,1,0,0,0,0,0,0,0,8257
30140,2.56,,61.4,58.0,8.76,8.73,5.37,0,0,0,1,0,0,0,1,0,0,0,0,0,17186
30142,2.0,,63.9,54.0,7.92,8.0,5.1,0,0,1,0,0,0,0,1,0,0,0,0,0,18440
30155,2.33,,60.7,58.0,8.64,8.56,5.22,0,0,0,1,0,1,0,0,0,0,0,0,0,8220
30157,2.19,,60.6,57.0,8.39,8.35,5.07,0,0,1,0,0,0,0,1,0,0,0,0,0,18475
30171,2.05,,59.7,59.0,8.39,8.27,4.97,0,0,0,1,0,0,0,0,1,0,0,0,0,17237
30177,2.14,,63.0,55.0,8.25,8.23,5.19,0,0,1,0,0,0,0,0,1,0,0,0,0,12720
30188,2.0,,59.5,61.0,8.16,8.18,4.86,0,0,0,0,1,0,0,0,1,0,0,0,0,13892
30289,2.02,,61.3,58.0,8.09,8.05,4.95,0,0,0,1,0,0,0,0,1,0,0,0,0,13267
30293,2.01,,63.4,60.0,7.97,7.89,5.03,0,0,0,0,1,0,0,0,1,0,0,0,0,11780
30312,2.03,,61.5,54.0,8.22,8.2,5.05,0,0,1,0,0,0,0,0,1,0,0,0,0,14061
30337,2.0,,63.6,58.0,7.96,7.87,5.03,0,1,0,0,0,0,0,1,0,0,0,0,0,16650
30380,2.0,,60.8,58.0,7.99,8.07,4.88,0,0,0,0,1,0,0,1,0,0,0,0,0,12768
30401,2.38,,62.6,59.0,8.52,8.49,5.32,0,0,0,1,0,0,0,0,0,0,1,0,0,16273
30411,2.08,,63.8,58.0,8.1,8.02,5.14,0,1,0,0,0,0,0,0,1,0,0,0,0,14084
30413,2.01,,61.2,66.0,8.21,8.09,4.98,1,0,0,0,0,0,0,0,1,0,0,0,0,13587
30451,2.1,,60.6,60.0,8.29,8.33,5.04,0,0,0,0,1,0,0,0,1,0,0,0,0,12612
30460,2.12,,62.3,59.0,8.15,8.19,5.09,0,0,0,0,1,0,0,0,1,0,0,0,0,16151
30480,2.57,,63.0,58.0,8.77,8.65,5.49,0,0,0,1,0,0,0,1,0,0,0,0,0,18485
30490,2.0,,60.5,60.0,8.03,8.08,4.87,0,0,0,0,1,0,0,0,1,0,0,0,0,16064
30492,2.07,,62.0,58.0,8.17,8.09,5.04,0,0,0,1,0,0,0,1,0,0,0,0,0,13786
30496,2.4,,62.0,57.0,8.53,8.47,5.27,0,0,1,0,0,0,0,1,0,0,0,0,0,12468
30497,2.09,,62.1,58.0,8.22,8.17,5.09,0,0,0,1,0,0,0,0,1,0,0,0,0,17156
30515,2.13,,61.8,57.0,8.21,8.25,5.09,0,0,1,0,0,0,0,0,1,0,0,0,0,15288
30530,2.14,,60.7,59.0,8.33,8.28,5.04,0,0,0,1,0,0,0,0,0,0,1,0,0,17193
30613,2.01,,62.1,55.0,8.12,8.07,5.03,0,0,1,0,0,0,0,1,0,0,0,0,0,18295
30626,2.59,,61.7,56.0,8.83,8.77,5.43,0,0,1,0,0,0,0,0,0,1,0,0,0,16465
30635,2.02,,59.0,61.0,8.26,8.31,4.89,0,1,0,0,0,0,0,0,1,0,0,0,0,13144
30650,2.24,,61.7,57.7,8.37,8.43,5.18,0,0,0,0,1,0,0,0,1,0,0,0,0,16558
30668,2.1,,61.9,56.0,8.22,8.2,5.08,0,0,1,0,0,0,0,0,1,0,0,0,0,15653
30677,2.24,,60.3,59.0,8.47,8.5,5.12,0,0,1,0,0,0,0,0,1,0,0,0,0,17989
30697,2.01,,59.3,63.0,8.28,8.22,4.89,0,0,0,0,1,0,0,0,1,0,0,0,0,8949
30776,2.0,,61.9,55.0,8.09,8.06,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,11899
30793,2.17,,60.4,56.0,8.36,8.43,5.07,0,0,1,0,0,0,0,1,0,0,0,0,0,17224
30795,2.14,,62.8,57.0,8.27,8.16,5.16,0,0,0,0,1,0,0,0,0,0,1,0,0,14065
30796,2.01,,60.8,58.0,8.19,8.13,4.96,0,0,0,1,0,0,0,0,1,0,0,0,0,12048
30797,2.01,,60.7,61.0,8.15,8.1,4.93,0,0,0,1,0,0,0,1,0,0,0,0,0,12209
30801,2.0,,65.1,54.0,7.88,7.82,5.11,1,0,0,0,0,0,0,0,1,0,0,0,0,11156
30802,2.01,,62.5,58.0,7.98,8.08,5.02,0,0,0,1,0,0,0,1,0,0,0,0,0,17334
30827,2.02,,62.2,57.0,8.06,7.99,4.99,0,0,1,0,0,0,0,0,1,0,0,0,0,10412
30836,2.06,,62.7,57.0,8.19,8.09,5.1,0,0,1,0,0,0,0,0,1,0,0,0,0,15970
30886,2.02,,63.3,59.0,8.05,7.96,5.07,0,0,0,0,1,0,0,0,1,0,0,0,0,13554
30911,2.01,,62.8,54.0,8.03,8.08,5.05,0,0,1,0,0,0,0,1,0,0,0,0,0,18186
30927,2.01,,61.6,55.0,8.08,8.02,4.97,0,0,1,0,0,0,0,0,1,0,0,0,0,18183
30931,2.03,,63.0,60.0,8.0,7.93,5.02,0,0,0,0,1,0,0,1,0,0,0,0,0,18781
30933,2.01,,63.0,56.0,7.98,7.9,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,13498
30947,2.09,,61.4,60.0,8.24,8.2,5.05,0,0,0,1,0,0,0,0,1,0,0,0,0,14581
31004,2.05,,61.8,60.0,8.14,8.19,5.05,0,0,0,0,1,0,0,0,0,0,1,0,0,18152
31007,2.51,,58.4,62.0,8.87,8.79,5.15,0,0,1,0,0,0,0,0,1,0,0,0,0,18037
31119,2.42,,61.3,59.0,8.61,8.58,5.27,0,0,0,1,0,0,0,0,0,0,1,0,0,18615
31152,2.0,,63.6,57.0,8.01,7.97,5.08,0,1,0,0,0,0,0,0,1,0,0,0,0,13480
31155,2.11,,62.2,60.0,8.19,8.15,5.08,0,0,0,1,0,0,0,0,1,0,0,0,0,16336
31181,2.27,,60.7,59.0,8.5,8.45,5.15,0,0,0,1,0,0,0,0,1,0,0,0,0,15783
31185,2.01,,61.7,63.0,7.91,7.94,4.89,0,1,0,0,0,1,0,0,0,0,0,0,0,7959
31193,2.02,,59.3,60.0,8.28,8.34,4.93,0,0,0,0,1,0,0,0,0,0,1,0,0,13693
31214,2.51,,63.8,55.0,8.51,8.6,5.46,0,0,0,0,1,0,0,1,0,0,0,0,0,16842
31230,2.06,,58.8,58.0,8.42,8.35,4.93,0,0,0,1,0,0,0,0,1,0,0,0,0,14634
31291,2.11,,61.0,58.0,8.31,8.27,5.06,0,0,0,1,0,0,0,0,1,0,0,0,0,13233
31297,2.31,,59.2,61.0,8.65,8.57,5.1,0,0,0,1,0,0,0,0,1,0,0,0,0,13831
31306,2.02,,62.1,60.0,7.98,8.09,4.99,0,0,0,1,0,0,0,0,1,0,0,0,0,11165
31383,2.04,,60.3,59.0,8.23,8.3,4.98,0,0,0,1,0,0,0,0,1,0,0,0,0,15651
31426,2.07,,61.2,58.0,8.2,8.18,5.01,0,0,0,1,0,0,0,0,0,0,1,0,0,18359
31430,2.13,,62.2,55.0,8.27,8.2,5.12,0,0,1,0,0,0,0,1,0,0,0,0,0,18442
31431,2.5,,61.9,57.0,8.7,8.68,5.38,0,0,1,0,0,0,0,0,0,0,1,0,0,16955
31455,2.14,,61.5,59.0,8.3,8.25,5.11,0,0,0,1,0,0,0,0,1,0,0,0,0,13326
31537,2.46,,59.7,59.0,8.82,8.76,5.25,0,0,0,1,0,0,0,0,1,0,0,0,0,10470
31569,2.0,,60.3,56.0,8.27,8.16,4.94,0,0,1,0,0,1,0,0,0,0,0,0,0,10685
31571,2.51,,59.3,61.0,8.81,8.77,5.21,0,0,0,1,0,0,0,0,1,0,0,0,0,14543
31577,2.06,,60.2,64.0,8.34,8.14,4.97,0,1,0,0,0,0,0,0,0,0,1,0,0,15046
31588,2.02,,63.3,59.0,7.93,8.0,5.04,0,0,0,0,1,0,0,0,1,0,0,0,0,11390
31598,2.03,,61.3,59.0,8.08,8.11,4.96,0,0,0,0,1,0,0,1,0,0,0,0,0,18257
31681,2.0,,58.0,58.0,8.21,8.26,4.78,0,1,0,0,0,0,0,1,0,0,0,0,0,17447
31743,2.05,,62.5,56.0,8.08,8.17,5.08,0,0,0,0,1,0,0,0,1,0,0,0,0,17138
31749,2.05,,63.7,61.0,7.99,8.03,5.1,0,1,0,0,0,0,0,0,1,0,0,0,0,16148
31755,2.11,,60.8,61.0,8.21,8.36,5.04,0,0,0,0,1,0,0,0,1,0,0,0,0,12771
31781,2.01,,58.6,61.0,8.18,8.14,4.78,0,0,0,1,0,0,0,0,0,0,1,0,0,10401
31816,2.16,,62.9,55.0,8.28,8.2,5.18,0,0,0,1,0,0,0,1,0,0,0,0,0,17313
31857,2.0,,59.9,61.0,8.16,8.04,4.86,1,0,0,0,0,0,0,0,1,0,0,0,0,15540
31892,2.07,,62.0,55.0,8.12,8.22,5.07,0,0,1,0,0,0,0,0,1,0,0,0,0,16189
31912,2.05,,62.5,60.0,8.14,8.09,5.07,0,0,0,1,0,0,0,0,0,1,0,0,0,15109
31942,2.26,,61.6,61.0,8.47,8.38,5.19,0,0,0,0,1,0,0,0,1,0,0,0,0,18028
32014,2.15,,59.7,60.0,8.4,8.37,5.01,0,0,0,1,0,0,0,0,1,0,0,0,0,13317
32044,2.61,,62.1,56.0,8.85,8.73,5.46,0,0,1,0,0,0,0,0,1,0,0,0,0,18756
32219,2.08,,58.9,61.0,8.36,8.35,4.92,0,0,0,1,0,0,0,0,0,0,1,0,0,18447
32262,2.19,,60.3,60.0,8.29,8.33,5.01,0,0,0,0,1,0,0,0,1,0,0,0,0,15907
32289,2.01,,61.7,60.0,8.06,7.96,4.94,0,0,0,1,0,0,0,1,0,0,0,0,0,18188
32318,2.22,,60.0,60.0,8.49,8.43,5.08,0,0,0,1,0,0,0,0,0,1,0,0,0,18706
32329,2.23,,61.7,58.0,8.41,8.34,5.17,0,0,0,1,0,0,0,0,0,1,0,0,0,16025
32344,2.05,,60.1,58.0,8.25,8.19,4.94,0,0,0,1,0,0,0,0,0,1,0,0,0,15067
32368,2.01,,62.9,59.0,8.03,7.94,5.02,0,0,0,1,0,0,0,0,0,1,0,0,0,18206
32377,2.27,,60.5,55.0,8.63,8.53,5.19,0,0,1,0,0,0,0,0,1,0,0,0,0,12939
32411,2.02,,58.8,57.0,8.21,8.29,4.85,0,0,0,0,1,0,0,0,0,0,1,0,0,14620
32446,2.01,,62.3,60.0,8.04,7.97,4.99,0,0,0,1,0,0,0,0,1,0,0,0,0,15147
32450,2.02,,59.9,55.0,8.28,8.17,4.93,0,0,0,1,0,0,0,0,1,0,0,0,0,15996
32482,2.01,,62.0,60.0,7.88,7.82,4.87,0,0,0,1,0,0,0,0,1,0,0,0,0,11903
32495,2.36,,60.1,59.0,8.64,8.69,5.21,0,0,1,0,0,0,0,0,0,0,1,0,0,17534
32554,2.01,,60.1,59.0,8.21,8.15,4.92,0,0,0,1,0,0,0,1,0,0,0,0,0,14752
32596,2.03,,61.6,55.0,8.19,8.14,5.03,0,0,1,0,0,0,0,0,1,0,0,0,0,18578
32631,2.0,,60.5,56.0,8.34,8.22,5.01,0,0,1,0,0,0,0,0,0,0,1,0,0,13320
32674,2.01,,62.1,66.0,7.99,7.92,4.94,1,0,0,0,0,0,0,0,1,0,0,0,0,14948
32677,2.01,,62.7,59.0,8.08,8.03,5.05,0,0,0,1,0,0,0,1,0,0,0,0,0,17849
32680,2.5,,65.8,58.0,8.38,8.31,5.49,1,0,0,0,0,0,0,0,1,0,0,0,0,17405
32760,2.15,,62.8,58.0,8.22,8.17,5.15,0,0,0,1,0,0,0,0,1,0,0,0,0,17221
32781,2.08,,62.6,58.0,8.09,8.15,5.08,0,0,0,0,1,0,0,1,0,0,0,0,0,12637
32792,2.01,,62.8,60.0,7.99,8.04,5.03,0,0,0,0,1,0,0,1,0,0,0,0,0,14811
32806,2.15,,62.6,54.0,8.29,8.35,5.21,0,0,1,0,0,0,0,0,1,0,0,0,0,18791
32832,2.0,,60.4,60.0,8.14,8.19,4.93,0,0,0,0,1,0,0,0,0,0,1,0,0,16459
32839,2.04,,61.3,60.0,8.18,8.13,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,12794
32843,2.24,,62.1,57.0,8.31,8.4,5.19,0,0,1,0,0,0,0,0,1,0,0,0,0,15852
32861,2.17,,60.7,59.0,8.43,8.35,5.09,0,0,0,1,0,1,0,0,0,0,0,0,0,9078
32893,2.03,,63.1,59.0,8.12,7.99,5.08,0,1,0,0,0,0,0,0,1,0,0,0,0,13109
32895,2.03,,63.1,56.0,8.01,7.99,5.05,0,0,0,0,1,0,0,0,1,0,0,0,0,14646
32914,2.03,,61.7,59.0,8.1,8.17,5.02,0,0,0,1,0,0,0,1,0,0,0,0,0,16747
32928,2.0,,63.5,56.0,7.9,7.97,5.04,0,0,0,0,1,0,0,1,0,0,0,0,0,18818
32951,2.02,,60.8,62.0,8.17,8.12,4.95,0,0,0,1,0,0,0,0,0,0,1,0,0,18207
32971,2.6,,62.5,56.0,8.81,8.76,5.49,0,0,1,0,0,0,0,0,1,0,0,0,0,18369
32989,2.02,,59.9,55.0,8.17,8.28,4.93,0,0,0,0,1,0,0,0,1,0,0,0,0,15851
33020,2.34,,63.9,62.0,8.4,8.34,5.35,0,1,0,0,0,0,0,0,0,0,1,0,0,12961
33062,2.42,,59.8,59.0,8.8,8.78,5.26,0,0,0,1,0,0,0,0,0,1,0,0,0,17262
33090,2.01,,63.9,60.0,7.81,7.75,4.97,0,1,0,0,0,0,0,1,0,0,0,0,0,17804
33114,2.02,,60.8,56.0,8.21,8.14,4.97,0,0,1,0,0,0,0,0,1,0,0,0,0,11715
33120,2.0,,62.2,57.0,8.11,8.09,5.04,0,0,1,0,0,0,0,0,1,0,0,0,0,16650
33132,2.32,,62.5,54.5,8.44,8.47,5.28,0,0,1,0,0,0,0,0,0,1,0,0,0,17891
33139,2.05,,62.4,58.0,8.1,8.15,5.07,0,0,0,0,1,0,0,0,1,0,0,0,0,15949
33175,2.06,,61.7,58.0,8.2,8.15,5.04,0,0,0,1,0,0,0,0,1,0,0,0,0,17012
33178,2.04,,63.0,58.0,8.02,7.99,5.04,0,0,0,1,0,0,0,0,0,0,1,0,0,13734
33183,2.16,,62.7,56.0,8.28,8.2,5.17,0,0,1,0,0,0,0,0,0,1,0,0,0,18342
33210,2.0,,62.7,58.0,8.06,8.01,5.04,0,0,0,1,0,0,0,0,1,0,0,0,0,12168
33280,2.1,,63.0,56.0,8.18,8.15,5.12,0,0,1,0,0,0,0,0,1,0,0,0,0,10457
33297,2.0,,64.3,60.0,7.87,7.83,5.05,0,1,0,0,0,0,0,0,1,0,0,0,0,10416
33309,2.13,,59.8,58.0,8.43,8.37,5.02,0,0,0,1,0,0,0,0,1,0,0,0,0,12980
33377,2.0,,63.5,57.0,7.91,7.86,4.99,0,0,0,0,1,0,0,0,1,0,0,0,0,9475
33396,2.03,,61.2,58.0,8.21,8.16,5.01,0,0,0,1,0,0,0,1,0,0,0,0,0,16787
33416,2.31,,59.7,60.0,8.53,8.59,5.11,0,0,0,0,1,0,0,0,0,0,1,0,0,14830
33473,2.29,,61.4,60.0,8.49,8.45,5.2,0,0,0,1,0,0,1,0,0,0,0,0,0,18594
33482,2.26,,63.3,59.0,8.35,8.26,5.25,0,0,0,0,1,0,0,0,1,0,0,0,0,13923
33499,2.11,,58.7,60.0,8.45,8.41,4.95,0,0,0,1,0,0,0,0,1,0,0,0,0,15198
33508,2.21,,60.6,62.0,8.45,8.37,5.1,0,0,0,1,0,0,0,0,1,0,0,0,0,12327
33602,2.02,,65.6,57.0,7.87,7.8,5.15,1,0,0,0,0,1,0,0,0,0,0,0,0,6346
33607,2.24,,61.7,58.0,8.43,8.37,5.18,0,0,1,0,0,0,0,0,1,0,0,0,0,16709
33628,2.08,,62.6,59.0,8.1,8.13,5.08,0,0,0,1,0,0,0,1,0,0,0,0,0,17617
33654,2.03,,66.6,57.0,7.81,7.75,5.19,1,0,0,0,0,1,0,0,0,0,0,0,0,6002
33700,2.14,,61.7,58.0,8.28,8.22,5.09,0,0,0,1,0,0,0,0,0,0,1,0,0,16390
33702,2.01,,62.0,54.0,8.03,8.12,5.01,0,0,0,0,1,0,0,0,1,0,0,0,0,17005
33727,2.32,,60.3,61.0,8.56,8.52,5.15,0,1,0,0,0,0,0,1,0,0,0,0,0,13654
33756,2.14,,60.1,58.0,8.41,8.37,5.04,0,0,0,1,0,0,0,0,1,0,0,0,0,15915
33780,2.02,,59.6,60.0,8.2,8.25,4.9,0,0,0,1,0,0,0,0,0,0,1,0,0,16709
33797,2.01,,60.8,61.0,7.99,8.09,4.89,0,1,0,0,0,0,0,1,0,0,0,0,0,18077
33838,2.01,,62.1,59.0,8.06,7.98,4.98,0,0,0,1,0,0,0,0,0,0,1,0,0,15520
33844,2.06,,61.2,58.0,8.1,8.07,4.95,0,0,0,1,0,1,0,0,0,0,0,0,0,5203
33868,2.07,,60.6,58.0,8.24,8.29,5.01,0,0,0,0,1,0,0,0,0,0,1,0,0,16378
33874,2.25,,61.4,54.0,8.52,8.46,5.21,0,0,1,0,0,1,0,0,0,0,0,0,0,9072
33879,2.4,,62.0,55.0,8.57,8.6,5.32,0,0,1,0,0,0,0,0,1,0,0,0,0,18374
33886,2.01,,59.4,62.0,8.27,8.22,4.9,0,0,0,1,0,0,0,0,1,0,0,0,0,14939
33923,3.02,,65.2,56.0,9.11,9.02,5.91,1,0,0,0,0,1,0,0,0,0,0,0,0,10577
33924,2.02,,61.7,57.0,8.15,8.1,5.01,0,0,1,0,0,0,0,0,1,0,0,0,0,17265
33934,2.22,,70.1,55.0,7.77,7.74,5.44,1,0,0,0,0,1,0,0,0,0,0,0,0,6564
33990,2.01,,61.1,60.0,8.15,8.11,4.97,0,0,0,1,0,0,0,1,0,0,0,0,0,17849
33994,2.33,,61.1,58.0,8.6,8.56,5.24,0,0,0,1,0,0,0,1,0,0,0,0,0,11638
33997,2.12,,60.6,59.0,8.27,8.3,5.02,0,0,0,1,0,0,0,0,1,0,0,0,0,15097
34070,2.03,,62.7,57.0,8.05,8.02,5.04,0,0,1,0,0,0,0,0,0,0,1,0,0,16945
34073,2.1,,63.1,55.0,8.17,8.13,5.14,0,0,1,0,0,0,0,0,1,0,0,0,0,18462
34129,2.0,,58.6,62.0,8.17,8.2,4.8,0,0,0,0,1,0,0,0,0,0,1,0,0,15923
34138,2.01,,62.2,61.0,8.08,8.04,5.01,0,0,0,1,0,0,0,0,1,0,0,0,0,15673
34152,2.0,,58.6,62.0,8.2,8.17,4.8,0,0,0,1,0,0,0,0,0,0,1,0,0,16068
34176,2.77,,62.6,62.0,8.93,8.83,5.56,0,0,0,1,0,1,0,0,0,0,0,0,0,10424
34207,2.0,,65.9,58.0,7.84,7.8,5.15,1,0,0,0,0,0,0,0,1,0,0,0,0,12554
34333,2.01,,61.8,58.0,8.13,8.06,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,17347
34394,2.3,,62.7,56.0,8.46,8.42,5.29,0,0,0,1,0,0,0,0,1,0,0,0,0,15992
34413,2.0,,61.9,59.0,8.02,8.0,4.98,0,0,0,1,0,0,0,0,1,0,0,0,0,13098
34438,2.01,,61.8,59.0,8.15,8.09,5.02,0,0,0,1,0,0,0,1,0,0,0,0,0,15105
34452,2.01,,65.0,60.0,7.8,7.73,5.05,1,0,0,0,0,0,0,0,1,0,0,0,0,13721
34494,2.01,,63.0,59.0,7.9,7.93,4.99,0,0,0,0,1,0,0,0,1,0,0,0,0,15773
34527,2.22,,60.5,59.0,8.41,8.37,5.08,0,0,0,1,0,0,0,0,0,0,1,0,0,14662
34545,2.01,,60.9,55.0,8.16,8.19,4.98,0,0,1,0,0,0,0,0,1,0,0,0,0,17609
34602,2.13,,64.5,58.0,8.09,8.01,5.19,1,0,0,0,0,0,0,0,1,0,0,0,0,13370
34619,2.01,,62.3,60.0,7.95,7.97,4.96,0,1,0,0,0,0,0,0,1,0,0,0,0,14426
34624,2.1,,59.9,61.0,8.34,8.26,4.97,0,0,0,1,0,0,0,1,0,0,0,0,0,15615
34628,2.01,,59.2,62.0,8.17,8.14,4.83,0,0,0,1,0,0,0,0,0,0,1,0,0,16778
34630,2.01,,61.6,58.0,8.12,8.02,4.97,0,0,0,1,0,0,0,0,1,0,0,0,0,16499
34657,2.18,,63.4,60.0,8.2,8.17,5.19,0,0,0,0,1,0,0,0,1,0,0,0,0,12099
34675,2.01,,60.0,64.0,8.17,8.09,4.88,0,1,0,0,0,0,0,0,1,0,0,0,0,16733
34688,2.03,,60.1,60.0,8.27,8.2,4.95,0,0,0,1,0,0,0,0,1,0,0,0,0,17393
34699,2.04,,62.6,58.0,8.11,8.06,5.06,0,0,0,1,0,0,0,0,0,1,0,0,0,14660
34702,2.06,,61.5,56.0,8.15,8.18,5.02,0,0,0,0,1,0,0,0,1,0,0,0,0,16603
34703,2.07,,64.1,57.0,8.07,8.0,5.15,0,1,0,0,0,0,0,0,0,0,1,0,0,15119
34740,2.04,,62.9,54.0,8.16,8.08,5.1,0,0,0,0,1,0,0,1,0,0,0,0,0,17323
34763,2.14,,58.2,61.0,8.45,8.5,4.93,0,0,0,0,1,0,0,0,1,0,0,0,0,17582
34814,2.04,,59.1,59.0,8.29,8.24,4.88,0,0,1,0,0,0,0,1,0,0,0,0,0,12554
34819,2.11,,59.9,60.0,8.36,8.41,5.02,0,0,0,1,0,0,0,0,0,0,1,0,0,13046
34842,2.07,,60.5,60.0,8.32,8.27,5.02,0,0,0,1,0,0,0,0,1,0,0,0,0,15055
34863,2.54,,63.5,58.0,8.67,8.56,5.47,0,0,0,0,1,0,0,0,1,0,0,0,0,15394
34881,2.27,,63.6,58.0,8.37,8.29,5.3,0,1,0,0,0,0,0,0,1,0,0,0,0,14249
34906,2.01,,63.3,59.0,7.98,7.89,5.02,0,0,0,0,1,0,0,0,1,0,0,0,0,11925
34975,2.09,,60.1,59.0,8.34,8.3,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,10042
35006,2.8,,63.8,58.0,8.9,8.85,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,18788
35037,2.16,,62.5,54.2,8.23,8.27,5.16,0,0,1,0,0,0,0,0,1,0,0,0,0,18001
35069,2.03,,59.6,60.0,8.27,8.21,4.91,0,0,0,1,0,0,0,0,0,0,1,0,0,18680
35128,2.02,,63.5,57.0,7.94,8.02,5.07,0,0,0,0,1,0,0,0,1,0,0,0,0,11475
35138,2.16,,62.2,56.0,8.31,8.26,5.15,0,0,1,0,0,1,0,0,0,0,0,0,0,8709
35174,2.05,,60.6,58.0,8.22,8.13,4.95,0,0,0,1,0,0,0,1,0,0,0,0,0,16611
35183,2.01,,60.3,60.0,8.08,8.11,4.88,0,0,0,0,1,0,0,0,1,0,0,0,0,16728
35185,2.03,,59.9,60.0,8.17,8.27,4.92,0,0,1,0,0,0,0,0,0,0,1,0,0,15826
35202,2.01,,61.0,61.0,8.15,7.99,4.92,0,0,0,1,0,0,0,0,0,0,1,0,0,16778
35228,2.07,,63.3,56.0,8.1,8.08,5.12,0,0,0,0,1,0,0,0,1,0,0,0,0,15992
35284,2.04,,62.5,61.0,8.08,8.04,5.04,0,0,0,1,0,0,0,1,0,0,0,0,0,18115
35298,2.0,,63.9,57.0,8.01,7.91,5.09,0,1,0,0,0,0,0,1,0,0,0,0,0,12554
35301,2.0,,62.0,57.0,8.04,7.99,4.97,0,0,1,0,0,0,0,0,0,1,0,0,0,17889
35383,2.03,,62.5,56.0,8.1,8.05,5.05,0,0,1,0,0,0,0,0,1,0,0,0,0,16505
35401,2.03,,61.5,59.0,8.24,8.16,5.04,0,0,0,1,0,0,0,0,1,0,0,0,0,18477
35429,2.01,,61.3,61.0,8.11,8.01,4.94,0,0,0,1,0,0,0,0,1,0,0,0,0,16881
35491,2.15,,62.8,58.0,8.17,8.22,5.15,0,0,0,0,1,0,0,0,1,0,0,0,0,17065
35530,2.09,,63.0,57.0,8.13,8.09,5.11,0,0,1,0,0,0,0,0,1,0,0,0,0,14838
35536,2.04,,59.8,59.0,8.3,8.23,4.94,0,0,0,1,0,0,0,0,1,0,0,0,0,14605
35542,2.05,,60.4,58.0,8.26,8.16,4.96,0,0,0,1,0,0,0,1,0,0,0,0,0,17776
35592,2.3,,61.6,57.0,8.47,8.41,5.2,0,0,1,0,0,0,0,0,1,0,0,0,0,15433
