carat,depth,table,x,y,z,cut_0,cut_1,cut_2,cut_3,cut_4,color_1,color_2,color_3,color_4,color_5,color_6,color_7,clarity_0,clarity_1,clarity_2,clarity_3,clarity_4,clarity_5,clarity_6,clarity_7,price
0.91,64.0,57.0,6.08,6.17,3.92,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3423
1.68,62.1,55.0,7.64,7.59,4.73,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10838
1.76,62.0,58.0,7.76,7.72,4.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10043
0.41,61.7,57.0,4.75,4.78,2.94,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,899
0.38,59.8,57.0,4.72,4.75,2.84,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,879
0.7,62.6,58.0,5.64,5.61,3.52,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2648
0.52,62.4,57.0,5.12,5.13,3.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1607
0.9,62.6,58.0,6.12,6.08,3.82,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3387
1.22,62.1,59.0,6.86,6.8,4.24,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5466
0.29,62.4,58.0,4.26,4.24,2.65,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,518
0.72,61.7,56.0,5.77,5.81,3.57,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1853
0.3,61.6,56.0,4.3,4.34,2.66,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,552
1.01,62.3,59.0,6.34,6.37,3.96,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4064
0.23,60.8,57.0,3.96,3.99,2.41,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,536
1.11,64.0,58.0,6.52,6.46,4.16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5632
0.3,60.0,60.0,4.36,4.4,2.63,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,658
0.4,61.7,58.0,4.71,4.69,2.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1200
0.57,62.1,57.0,5.29,5.33,3.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1000
1.71,62.5,57.0,7.67,7.62,4.78,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10687
0.32,62.3,58.0,4.38,4.35,2.72,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,936
0.25,61.4,57.0,4.05,4.08,2.49,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,525
1.71,61.3,58.0,7.79,7.7,4.75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13951
0.36,61.8,55.0,4.58,4.61,2.84,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,835
1.2,63.5,58.0,6.69,6.73,4.26,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5443
1.38,62.3,60.0,7.07,7.12,4.42,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6369
0.3,61.9,61.0,4.28,4.32,2.66,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,526
0.42,61.4,57.0,4.78,4.83,2.95,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1031
0.53,60.9,59.0,5.18,5.2,3.16,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1415
0.7,62.6,56.0,5.71,5.66,3.56,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2822
1.51,65.4,59.0,7.17,7.11,4.67,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9386
1.12,61.4,63.0,6.7,6.68,4.11,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5374
0.46,61.4,57.0,4.99,4.95,3.05,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1736
0.31,61.2,59.0,4.34,4.32,2.65,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1046
1.0,59.7,58.0,6.57,6.52,3.91,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4861
0.7,62.8,54.0,5.65,5.69,3.56,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3529
1.21,62.9,57.0,6.75,6.8,4.26,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6189
0.31,61.2,59.0,4.32,4.34,2.65,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,816
1.24,61.2,55.0,6.94,6.98,4.26,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15026
0.57,60.6,56.0,5.35,5.38,3.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2722
0.38,58.7,63.0,4.75,4.79,2.8,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,988
0.31,60.9,57.0,4.36,4.38,2.66,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,745
0.97,68.5,54.0,6.26,6.05,4.22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1787
1.13,60.9,60.0,6.76,6.67,4.09,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5376
1.04,62.2,56.0,6.51,6.48,4.04,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4077
2.06,61.9,55.0,8.23,8.19,5.08,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11337
0.51,60.8,57.0,5.17,5.22,3.16,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1437
1.02,60.5,57.0,6.51,6.55,3.95,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6356
0.43,62.7,58.0,4.8,4.84,3.02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1286
0.34,62.8,55.0,4.5,4.45,2.81,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,803
1.8,61.9,60.0,7.78,7.74,4.8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11948
1.5,60.5,62.0,7.32,7.38,4.45,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11399
0.3,61.1,57.0,4.31,4.33,2.64,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,814
0.67,61.4,56.0,5.59,5.65,3.45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2066
0.73,61.9,60.0,5.78,5.81,3.59,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2504
1.0,60.3,59.0,6.44,6.47,3.89,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5775
0.52,62.4,60.0,5.14,5.18,3.22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1423
0.71,62.1,58.0,5.64,5.72,3.53,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2221
0.3,58.8,61.0,4.38,4.43,2.59,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,473
0.31,61.6,54.0,4.36,4.38,2.69,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,778
1.2,63.2,59.0,6.73,6.68,4.24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5699
0.3,61.3,56.0,4.33,4.32,2.65,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,506
1.71,61.3,58.0,7.64,7.6,4.67,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11032
2.01,61.2,62.0,8.18,8.12,4.99,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12829
0.24,62.5,58.0,3.96,4.01,2.49,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,485
0.7,61.0,56.0,5.75,5.72,3.5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2700
0.93,59.8,58.0,6.32,6.39,3.8,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4256
1.01,62.7,56.0,6.36,6.43,4.01,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4212
1.24,61.4,56.0,6.98,6.92,4.27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5520
0.53,60.3,56.0,5.29,5.33,3.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2293
0.5,62.2,57.0,5.11,5.05,3.16,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1415
0.3,62.2,56.0,4.26,4.29,2.66,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,850
1.5,62.2,59.0,7.27,7.3,4.53,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10164
0.41,59.0,58.0,4.87,4.89,2.88,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,604
0.3,62.9,53.0,4.28,4.31,2.7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,407
0.52,62.4,55.0,5.15,5.17,3.22,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1325
0.3,62.6,56.0,4.24,4.29,2.67,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,552
0.76,63.7,58.0,5.75,5.8,3.68,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2579
1.0,56.8,58.0,6.59,6.64,3.76,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7553
0.3,63.0,56.0,4.24,4.27,2.68,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,581
0.71,62.8,56.0,5.67,5.7,3.57,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3045
0.23,61.9,60.0,3.93,3.96,2.44,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,505
0.5,62.6,60.0,5.03,5.0,3.14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1629
1.0,62.8,56.0,6.33,6.37,3.99,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4830
0.72,59.7,60.5,5.8,5.84,3.47,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2776
0.54,61.6,59.0,5.21,5.24,3.22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1695
1.69,63.8,56.0,7.51,7.57,4.81,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17400
2.08,61.2,58.0,8.24,8.16,5.02,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15321
0.33,62.7,58.0,4.41,4.39,2.76,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,631
1.24,60.0,59.0,6.98,7.01,4.2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5584
1.1,60.2,58.0,6.71,6.75,4.05,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6534
1.51,61.2,60.0,7.39,7.37,4.52,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8396
1.13,61.1,59.0,6.72,6.69,4.1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8353
0.48,58.6,62.0,5.14,5.2,3.03,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1199
1.02,62.7,55.0,6.49,6.4,4.04,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7118
0.32,63.4,56.0,4.37,4.34,2.76,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,480
0.42,62.4,57.0,4.81,4.78,2.99,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,898
1.02,61.7,56.0,6.44,6.49,3.99,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2872
0.43,61.4,55.0,4.88,4.83,2.98,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1129
0.45,64.0,57.0,4.86,4.82,3.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1254
1.52,61.0,59.0,7.48,7.53,4.5,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17723
0.5,62.8,55.0,5.08,5.05,3.18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1181
0.4,63.8,54.0,4.7,4.73,3.01,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,622
0.42,61.7,59.0,4.76,4.83,2.96,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,847
0.73,61.5,55.0,5.79,5.85,3.58,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2255
0.34,62.3,53.0,4.47,4.52,2.8,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,784
0.3,63.1,56.0,4.2,4.23,2.66,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,684
0.5,62.1,55.0,5.22,5.06,3.19,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1746
0.72,61.5,56.0,5.77,5.8,3.56,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2277
2.01,63.3,56.0,7.86,7.96,5.01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10490
1.01,59.6,63.0,6.55,6.47,3.88,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5684
0.73,61.7,60.0,5.77,5.8,3.57,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2377
1.29,60.7,61.0,7.1,7.01,4.28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7802
0.33,61.8,56.0,4.45,4.42,2.74,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,854
0.31,62.5,60.0,4.31,4.36,2.71,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,489
0.41,61.6,56.0,4.76,4.78,2.94,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1007
0.54,60.8,56.0,5.28,5.34,3.23,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2356
0.34,59.3,58.0,4.52,4.55,2.69,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,805
1.21,61.1,58.0,6.9,6.87,4.21,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8699
1.03,65.7,59.0,6.3,6.24,4.12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2942
1.0,63.8,55.0,6.28,6.24,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3640
0.3,62.4,55.0,4.3,4.32,2.69,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,475
1.04,62.9,54.0,6.46,6.49,4.07,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5525
0.3,62.6,59.0,4.26,4.3,2.68,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,526
1.0,62.7,59.0,6.3,6.36,3.97,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4095
0.56,61.0,59.0,5.28,5.34,3.24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2833
0.56,61.0,55.0,5.33,5.35,3.26,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1708
1.01,61.1,59.0,6.54,6.46,3.97,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4242
1.2,63.1,57.0,6.73,6.77,4.26,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4847
1.01,62.7,58.0,6.41,6.38,4.01,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6618
0.51,62.0,52.0,5.37,5.05,3.23,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1781
1.01,59.3,60.0,6.52,6.5,3.86,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8579
0.51,58.8,58.0,5.28,5.23,3.09,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1443
0.31,62.4,55.0,4.32,4.3,2.69,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,698
1.2,63.0,58.0,6.72,6.68,4.22,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6026
0.54,62.0,56.0,5.25,5.17,3.23,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2041
0.41,62.2,56.0,4.75,4.77,2.96,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,671
0.39,61.7,57.0,4.68,4.65,2.88,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1009
0.41,62.9,55.0,4.82,4.75,3.01,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,876
1.51,60.4,58.0,7.46,7.38,4.48,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10655
1.0,59.6,57.0,6.54,6.44,3.87,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5880
1.51,62.6,55.0,7.37,7.26,4.58,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9344
0.3,62.5,57.0,4.28,4.26,2.67,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,709
0.34,60.3,54.0,4.53,4.56,2.74,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,596
1.01,60.4,59.0,6.52,6.46,3.92,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6271
0.91,60.9,54.0,6.38,6.27,3.85,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4510
0.7,61.1,61.0,5.68,5.71,3.48,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2445
1.32,61.2,57.0,7.06,7.12,4.34,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7480
0.7,62.1,58.0,5.66,5.71,3.53,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2513
1.24,62.3,56.0,6.86,6.89,4.28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10724
0.5,63.0,55.0,5.04,5.09,3.19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1436
0.7,62.1,57.0,5.69,5.71,3.54,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2398
0.7,58.4,59.0,5.83,5.91,3.43,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2904
1.8,63.2,58.0,7.66,7.75,4.87,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9979
1.11,61.5,55.0,6.65,6.69,4.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4883
0.33,61.4,57.0,4.44,4.49,2.74,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,579
1.01,62.6,59.0,6.46,6.38,4.02,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6618
1.0,63.2,57.0,6.36,6.39,4.03,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5299
0.7,63.3,57.0,5.64,5.6,3.56,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2354
1.91,62.2,55.0,7.9,7.94,4.93,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12700
0.51,62.1,54.0,5.13,5.15,3.19,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1161
0.57,60.4,58.0,5.37,5.42,3.26,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1273
1.5,62.2,58.0,7.31,7.35,4.56,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8291
0.34,61.2,59.0,4.49,4.53,2.76,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,686
1.57,61.8,55.0,7.45,7.49,4.62,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12004
0.31,61.4,58.0,4.36,4.33,2.67,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1046
0.55,61.4,57.0,5.27,5.29,3.24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1786
0.4,62.0,57.0,4.73,4.75,2.94,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,758
0.4,62.0,56.0,4.73,4.76,2.94,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,632
1.2,63.2,58.0,6.71,6.75,4.25,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5257
0.31,59.4,57.0,4.45,4.5,2.66,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,685
1.55,62.6,56.0,7.35,7.41,4.62,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8831
0.28,62.7,58.0,4.15,4.18,2.61,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,487
0.52,61.7,58.0,5.23,5.18,3.15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1073
1.01,63.0,57.0,6.43,6.34,4.02,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6097
0.38,61.5,58.0,4.62,4.61,2.84,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,812
0.3,59.4,60.0,4.38,4.34,2.59,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,848
0.71,60.8,60.0,5.74,5.78,3.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2039
0.56,62.0,56.0,5.29,5.26,3.27,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1698
2.39,60.6,58.0,8.65,8.58,5.22,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16687
1.01,59.2,60.0,6.46,6.51,3.84,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6204
1.0,62.5,58.0,6.38,6.33,3.97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4704
1.51,63.0,57.0,7.29,7.25,4.58,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11035
0.37,62.0,57.0,4.59,4.62,2.85,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1092
0.74,63.2,58.0,5.75,5.71,3.62,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2042
0.7,61.6,56.0,5.7,5.67,3.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2757
1.19,61.9,59.0,6.83,6.75,4.2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7864
1.01,63.1,60.0,6.37,6.41,4.03,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4432
0.3,62.3,58.0,4.32,4.29,2.68,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,675
0.58,58.6,64.0,5.4,5.46,3.18,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2185
1.71,61.2,59.0,7.65,7.72,4.7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9707
0.42,61.1,56.0,4.87,4.82,2.96,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1235
1.2,61.7,59.0,6.78,6.74,4.17,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4838
1.34,61.7,55.0,7.07,7.13,4.38,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7893
0.57,62.1,56.0,5.3,5.33,3.3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1851
0.57,59.7,59.0,5.41,5.37,3.22,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1728
1.09,62.4,59.0,6.53,6.48,4.06,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5219
1.03,62.0,53.0,6.5,6.47,4.02,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5710
0.33,61.8,54.0,4.47,4.5,2.77,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,761
1.06,61.1,58.0,6.53,6.57,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8170
0.38,59.5,62.0,4.67,4.71,2.79,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,666
0.31,60.9,57.0,4.41,4.39,2.68,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,942
1.0,61.5,64.0,6.29,6.22,3.85,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4077
0.5,67.1,58.0,4.94,4.89,3.3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1134
1.2,62.3,56.0,6.8,6.68,4.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8030
0.3,62.9,57.0,4.27,4.25,2.68,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,641
1.06,61.9,55.0,6.54,6.58,4.06,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7275
0.43,60.8,58.0,4.88,4.86,2.96,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,919
1.5,61.8,60.0,7.36,7.33,4.54,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8760
